id,saleprice,lot_area,garage_area,gr_liv_area,overall_qual,total_bsmt_sf,age,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,not_remodeled,no_pool,no_fireplace
1572,241500,4084,512.0,1501,7,1277.0,22,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2052,118500,7943,261.0,1029,4,1029.0,46,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2702,130000,6930,288.0,1352,5,1062.0,48,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1981,130000,7200,379.0,1072,5,808.0,67,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2335,535000,16052,736.0,2698,10,1850.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
563,123000,7150,252.0,912,5,912.0,47,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1502,82000,6012,0.0,1152,4,0.0,53,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1310,132000,5350,288.0,1450,7,624.0,88,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2598,108480,5400,326.0,1073,5,1073.0,85,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2715,165000,9535,512.0,1458,5,1176.0,39,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1810,181000,7441,566.0,1486,7,1461.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
778,165000,15400,384.0,1774,5,552.0,48,0,0,0,0,0,0,0,0,0,0,1,1,1,0
339,161000,10544,275.0,1479,5,864.0,41,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2460,199000,10936,510.0,1504,8,1504.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
320,214900,11316,510.0,1894,7,817.0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2461,198600,8640,584.0,1278,8,1278.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2449,258000,12090,420.0,2263,8,1141.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0
817,269500,7939,820.0,2787,7,1168.0,9,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1096,176000,7750,403.0,1414,7,707.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1893,158000,9350,309.0,1302,6,1302.0,43,0,0,0,0,0,0,0,0,0,0,1,0,1,1
479,184100,7750,527.0,1419,8,408.0,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1657,170000,13001,944.0,1220,6,1625.0,36,0,0,0,0,0,1,0,0,0,0,0,1,1,0
937,208000,13607,501.0,1982,6,572.0,23,0,0,0,0,0,0,0,0,0,0,1,1,1,0
879,140000,4435,420.0,848,6,848.0,6,0,0,0,1,0,1,0,0,0,0,0,1,1,1
945,230000,3843,482.0,1648,8,1596.0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1010,188500,5950,462.0,1337,8,1337.0,19,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2861,194000,12400,410.0,1717,5,901.0,66,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1245,133000,10425,384.0,1104,5,1104.0,52,0,0,0,0,0,1,0,0,0,0,0,0,1,1
854,140000,16269,343.0,907,5,907.0,31,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1437,207500,8998,532.0,1652,7,782.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,1
586,256900,10400,515.0,2640,6,932.0,42,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1947,109000,10134,240.0,1034,5,735.0,67,0,0,0,0,0,0,0,0,0,0,0,1,1,1
815,113722,7007,400.0,1513,5,0.0,30,0,1,0,0,0,1,0,0,0,0,0,1,1,1
831,237000,11645,844.0,1498,8,1498.0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1919,142100,8250,692.0,1053,5,1053.0,44,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2306,149900,11027,452.0,1293,6,1178.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,1
430,404000,12350,896.0,2020,9,2020.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2618,277500,18275,441.0,2448,7,1438.0,44,0,0,0,0,0,0,0,0,1,0,0,0,1,0
245,178000,9206,476.0,1732,6,741.0,25,0,0,0,0,0,0,0,0,1,0,0,1,1,0
462,254000,6240,550.0,1324,8,1324.0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0
182,12789,9656,780.0,832,2,678.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1625,176000,7875,402.0,1253,7,1237.0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2381,342643,16259,840.0,2596,9,1249.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1827,125500,6173,288.0,902,5,876.0,40,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1580,150000,12890,438.0,1495,6,1495.0,19,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1803,261329,10440,594.0,1584,8,1574.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1132,141000,7500,0.0,1080,7,1080.0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1941,153000,9532,280.0,1647,4,1105.0,54,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1742,172500,3922,648.0,1258,7,1258.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2026,153575,8730,384.0,1396,6,698.0,92,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2245,124900,6060,216.0,1001,5,837.0,77,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1691,415298,14450,732.0,2121,9,2121.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
725,119000,5400,207.0,1480,6,972.0,89,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1787,227000,10000,825.0,1588,8,1588.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1216,145500,10007,312.0,1053,5,1053.0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2654,61500,7830,200.0,492,3,492.0,85,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2310,192100,11727,506.0,1851,7,1851.0,37,0,0,0,0,0,1,0,0,0,0,0,1,1,0
761,116000,10320,308.0,1403,6,698.0,94,1,0,0,0,0,0,0,0,1,0,0,1,1,1
1884,145000,10482,264.0,1138,6,588.0,49,0,0,0,0,0,0,0,0,0,0,1,1,1,1
449,445000,15274,886.0,2452,9,2452.0,6,0,0,0,0,0,1,0,0,0,0,0,1,1,0
856,150500,8800,484.0,1040,5,1040.0,32,0,0,0,0,0,1,0,0,0,0,0,0,1,1
11,175900,10000,440.0,1655,6,763.0,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0
389,167900,10140,528.0,1116,6,1116.0,35,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2415,219210,14054,660.0,1863,7,879.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
77,189000,11218,462.0,1845,6,1055.0,18,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1238,136500,8856,292.0,1176,5,1176.0,51,0,0,0,0,0,1,0,0,0,0,0,1,1,0
223,137900,7800,416.0,892,5,864.0,44,0,0,0,0,0,1,0,0,0,0,0,0,1,1
723,85000,7200,280.0,1022,5,1022.0,99,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2562,137900,10680,528.0,2136,5,2136.0,55,0,0,0,0,0,1,0,0,0,0,0,1,1,1
995,195500,9535,472.0,1604,6,926.0,10,0,0,0,0,0,0,0,0,1,0,0,1,1,1
287,128000,6858,216.0,1647,6,806.0,95,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1152,135000,8100,420.0,864,5,864.0,47,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1449,143195,9216,576.0,1076,5,1076.0,33,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1330,79500,9100,308.0,935,5,742.0,78,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1134,192500,12774,478.0,1663,7,835.0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1
706,129500,6000,308.0,1328,5,768.0,59,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1617,168000,10364,373.0,1572,6,806.0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1339,105000,6000,240.0,1342,6,739.0,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1664,143250,10530,576.0,981,6,981.0,36,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1433,144000,9525,352.0,1099,5,1099.0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,1
75,205000,8880,463.0,2110,7,948.0,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2255,143000,8410,528.0,1026,6,970.0,33,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1170,290000,4385,588.0,1419,9,1419.0,7,0,0,0,1,0,1,0,0,0,0,0,1,1,0
45,611657,12919,820.0,2364,9,2330.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
836,152000,12464,576.0,1040,5,1040.0,13,0,0,0,0,0,1,0,0,0,0,0,1,1,1
8,191500,5005,506.0,1280,8,1280.0,18,0,0,0,1,0,1,0,0,0,0,0,1,1,1
1704,317000,9591,852.0,2473,8,1143.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2068,165250,6960,224.0,1302,7,680.0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1488,123000,9825,264.0,1092,5,1092.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1391,185000,14175,621.0,1188,6,988.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2633,120000,7400,528.0,1045,7,1045.0,44,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1872,158500,10738,484.0,1093,6,1093.0,41,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1138,173000,8366,520.0,1640,6,798.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1899,101800,9842,462.0,1224,4,0.0,45,0,1,0,0,0,1,0,0,0,0,0,1,1,1
915,155000,7200,576.0,1135,7,560.0,73,0,0,0,0,0,0,0,0,1,0,0,0,1,1
660,125000,10230,264.0,1078,5,1054.0,84,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2004,104500,8626,331.0,968,4,0.0,51,0,0,0,0,0,1,0,0,0,0,0,1,1,1
443,350000,8834,738.0,2224,9,1462.0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2627,93500,8544,400.0,1040,3,0.0,56,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1438,193000,9179,588.0,1790,7,873.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1525,191000,11526,672.0,2555,6,588.0,86,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2644,110000,5684,270.0,813,6,813.0,76,0,0,0,0,0,1,0,0,0,0,0,0,1,1
866,261500,11885,531.0,1872,8,1299.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0
620,128900,9600,338.0,1050,5,1050.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2451,584500,17242,959.0,3500,9,1733.0,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2186,111000,10215,248.0,948,4,864.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2025,90000,8550,576.0,1316,5,750.0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1916,129000,18450,596.0,2380,6,1021.0,42,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1542,224000,14778,924.0,1640,6,1296.0,54,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1163,165000,3180,480.0,1200,6,600.0,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1
205,122000,3068,180.0,1324,6,662.0,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2261,267300,8298,502.0,1564,8,1546.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
423,485000,13518,820.0,3140,9,1926.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2687,220000,33120,576.0,2486,6,1595.0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1436,215700,13142,600.0,1771,6,864.0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,1
444,280000,11362,862.0,1836,8,1836.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1067,284000,10845,732.0,1575,8,1603.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2290,84500,1936,0.0,630,4,630.0,37,0,0,1,0,0,0,0,0,0,1,0,1,1,1
168,192000,9760,440.0,1395,6,1395.0,47,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2643,105000,3960,200.0,1004,7,502.0,76,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2802,216837,9100,484.0,1836,7,1860.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1224,141500,9600,450.0,1496,5,1296.0,48,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1382,130000,9764,450.0,894,5,894.0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,1
853,124000,8430,0.0,1040,5,1040.0,31,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2237,150909,9060,0.0,1828,5,859.0,84,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2585,139500,12778,280.0,1008,5,1008.0,54,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2193,79275,8172,528.0,864,4,864.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2262,265900,9037,472.0,1484,8,1476.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1528,91000,6292,160.0,790,6,768.0,78,0,0,0,0,0,1,0,0,0,0,0,1,1,1
370,185000,11900,567.0,1934,5,1122.0,32,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2629,141000,7945,300.0,1150,5,1150.0,47,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1703,260116,16659,728.0,2152,8,1582.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
793,113000,9340,234.0,672,4,672.0,68,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1429,225000,11454,811.0,1511,8,1401.0,13,0,0,0,0,0,0,0,0,0,0,1,1,1,0
648,113000,8480,240.0,793,5,793.0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,1
279,125200,6305,352.0,1096,6,1008.0,35,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1705,319500,9709,786.0,2100,8,918.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1257,140000,10930,288.0,1558,5,913.0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2894,250764,50102,518.0,1650,6,1632.0,48,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1062,250000,8899,656.0,2088,8,948.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1729,176000,10237,400.0,1536,6,768.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1925,174850,9736,464.0,1721,6,1331.0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0
415,147000,2364,440.0,1548,6,804.0,31,0,0,0,1,0,0,0,0,1,0,0,1,1,0
78,99500,7892,264.0,918,6,918.0,31,0,0,0,1,0,1,0,0,0,0,0,1,1,0
428,398800,12350,864.0,2690,9,1365.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1756,175000,7917,460.0,1647,6,953.0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1280,109500,7200,350.0,825,5,825.0,54,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1928,163500,12155,484.0,1657,6,1657.0,37,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2671,100000,7446,0.0,788,4,788.0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2501,334000,11025,888.0,2826,8,1334.0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0
225,137250,7832,280.0,864,5,864.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2317,320000,19378,576.0,2462,7,1392.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160,162000,9830,576.0,1287,5,1063.0,51,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100,222000,4403,484.0,1478,7,1470.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
482,178000,8174,393.0,1342,7,698.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
177,119000,7200,240.0,804,5,788.0,70,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1971,169500,7590,264.0,1812,5,864.0,45,0,0,0,0,0,0,0,0,1,0,0,1,1,0
484,236000,8795,554.0,2256,7,952.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1561,294464,3843,525.0,1648,8,1596.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
992,206900,11075,576.0,2112,6,952.0,39,0,0,0,0,0,0,0,0,1,0,0,1,1,0
73,233000,10142,618.0,2084,7,956.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2646,108000,7741,280.0,1032,6,1032.0,82,0,0,0,0,0,1,0,0,0,0,0,0,1,1
994,165000,8139,420.0,1470,6,680.0,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2138,134900,8982,748.0,1040,5,1040.0,30,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2013,113000,6120,240.0,884,5,884.0,68,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2126,147900,16561,242.0,1097,5,1097.0,11,0,0,0,0,0,1,0,0,0,0,0,1,1,1
898,99900,4060,0.0,864,5,864.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1048,143000,2308,460.0,1456,6,855.0,33,0,0,0,1,0,0,0,0,1,0,0,1,1,1
2676,114500,6240,528.0,1176,6,816.0,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2498,129200,8789,288.0,941,5,912.0,39,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1560,392500,5587,482.0,1652,8,1600.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
296,266500,9042,252.0,2340,7,1152.0,69,0,0,0,0,0,0,0,0,1,0,0,0,1,0
354,177500,8923,396.0,1382,7,384.0,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0
970,139500,12518,384.0,1008,5,1008.0,41,0,0,0,0,0,1,0,0,0,0,0,1,1,1
884,170000,11069,440.0,1396,6,608.0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1894,224500,8800,539.0,2154,6,845.0,43,0,0,0,0,0,0,0,0,1,0,0,0,1,0
450,290000,13262,730.0,2400,8,1082.0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2031,169500,7758,240.0,1818,7,1040.0,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0
949,240000,12118,550.0,1710,7,1710.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1907,144000,9600,288.0,1150,5,1078.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1906,165000,9500,540.0,1977,6,816.0,43,0,0,0,0,0,0,0,0,1,0,0,0,1,0
549,145000,7175,542.0,1332,6,1332.0,19,0,0,0,1,0,1,0,0,0,0,0,0,1,1
243,114000,11200,504.0,1298,5,1250.0,46,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1697,395000,14226,895.0,1973,8,1935.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2365,105500,2760,440.0,1092,6,525.0,33,0,0,0,1,0,0,0,0,1,0,0,1,1,1
310,254900,11050,741.0,1916,8,1049.0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1961,102000,7200,357.0,1238,5,864.0,57,0,0,0,0,0,1,0,0,0,0,0,1,1,0
849,230000,12420,622.0,1840,7,944.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2018,137500,6120,180.0,1513,5,939.0,87,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1328,138000,7111,288.0,1143,5,1008.0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,0
801,156500,19255,576.0,1338,6,520.0,26,0,0,0,0,0,0,0,0,0,0,1,1,1,0
400,124500,8120,463.0,864,4,864.0,39,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1650,190000,11952,534.0,1969,7,808.0,30,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1084,159895,3182,388.0,1266,7,1266.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1522,189000,9842,621.0,2601,5,612.0,87,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2496,124000,8020,0.0,912,5,912.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
220,121500,11341,528.0,1392,5,1392.0,53,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1254,146000,12436,484.0,1824,5,1824.0,51,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1443,235000,12192,626.0,1823,7,928.0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2885,300000,3842,525.0,1646,8,1594.0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2920,90500,1936,0.0,1092,4,546.0,36,0,0,1,0,0,0,0,0,1,0,0,1,1,1
1197,142600,13101,576.0,1728,5,1728.0,43,0,1,0,0,0,1,0,0,0,0,0,1,1,1
848,227000,9808,544.0,1573,7,1573.0,7,0,0,0,0,0,1,0,0,0,0,0,1,1,1
926,205000,8145,400.0,2480,7,920.0,69,0,1,0,0,0,0,0,1,0,0,0,1,1,0
2158,246900,17227,482.0,1341,8,1341.0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1555,89000,5280,185.0,1361,4,173.0,113,0,0,0,0,0,0,0,0,1,0,0,0,1,1
278,64000,11792,480.0,1120,4,744.0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2522,170000,3876,484.0,1226,8,1226.0,28,0,0,1,0,0,1,0,0,0,0,0,1,1,0
434,582933,13891,1020.0,2822,9,1734.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2683,110500,6000,440.0,1103,6,1103.0,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2173,110000,8240,622.0,1179,6,1179.0,47,0,0,0,0,0,1,0,0,0,0,0,1,1,1
894,118000,9405,0.0,698,5,698.0,62,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1066,284000,10625,871.0,2046,7,998.0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1261,171000,9247,490.0,1716,6,858.0,46,0,0,0,0,0,0,0,0,1,0,0,1,1,0
537,193000,10628,478.0,1812,7,835.0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2301,135000,11000,502.0,1178,5,1090.0,31,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2854,167000,9399,288.0,1636,7,818.0,87,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2649,105000,7200,528.0,864,4,576.0,56,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2776,214000,10264,472.0,1588,7,1588.0,7,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2403,279000,13215,746.0,1914,8,1420.0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2355,184500,10530,485.0,1875,6,675.0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1983,120000,6000,308.0,1183,3,649.0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1
547,171500,7703,528.0,1730,6,816.0,17,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1842,164700,4251,528.0,1250,7,625.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2748,209000,12128,506.0,2559,6,868.0,17,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2425,225000,3072,388.0,1548,7,1365.0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2837,81000,8410,0.0,1184,5,658.0,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2456,336820,15218,928.0,1670,8,1670.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2114,277000,14364,454.0,2062,7,1157.0,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1890,117600,8680,312.0,894,5,894.0,47,0,0,0,0,0,1,0,0,0,0,0,1,1,1
621,140000,9600,271.0,1668,6,856.0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1427,395039,11778,874.0,1766,9,1751.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1728,181755,15810,572.0,1496,6,768.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2472,186800,11024,612.0,1400,7,1400.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
610,177500,8970,549.0,2140,5,744.0,44,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1950,64500,10800,216.0,968,4,656.0,80,0,0,0,0,0,1,0,0,0,0,0,1,1,1
94,260000,4835,506.0,1488,7,1488.0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1745,185485,3710,388.0,1266,7,1266.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
744,105000,6120,180.0,875,5,715.0,78,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1859,187000,9600,512.0,1855,6,528.0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2343,202500,14145,440.0,1621,7,1208.0,22,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1713,245700,9926,878.0,1614,7,1614.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1816,128000,8012,283.0,1266,6,630.0,27,0,0,0,1,0,0,0,0,1,0,0,1,1,0
2390,275500,10240,878.0,2098,8,1030.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
364,225000,10762,490.0,1983,7,978.0,10,0,0,0,0,0,0,0,0,1,0,0,1,1,0
684,138000,8000,288.0,1183,5,528.0,50,0,0,0,0,0,0,0,0,0,0,1,1,1,1
32,88000,1680,264.0,1092,6,525.0,39,0,0,1,0,0,0,0,0,1,0,0,1,1,1
1698,380000,13693,694.0,2643,9,2153.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1129,256000,10625,660.0,1660,8,1660.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
165,134800,7200,576.0,900,5,900.0,59,0,0,0,0,0,1,0,0,0,0,0,0,1,1
935,121000,1612,462.0,1229,6,561.0,29,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1802,227875,10207,578.0,1761,7,874.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
250,245350,10475,776.0,1694,8,1694.0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2668,93500,5976,0.0,1248,5,624.0,86,0,1,0,0,0,0,0,0,1,0,0,1,1,1
236,83000,10625,366.0,835,5,458.0,90,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2117,240000,53107,501.0,1953,6,1580.0,15,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2029,113000,5680,240.0,1173,5,592.0,106,0,0,0,0,0,0,0,0,0,0,0,0,1,1
636,155000,12400,297.0,1215,6,1215.0,51,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1155,142000,6768,288.0,912,6,912.0,47,0,0,0,0,0,1,0,0,0,0,0,0,1,1
739,119000,6000,180.0,904,6,884.0,83,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1608,160000,12508,423.0,1750,6,983.0,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1087,193000,7415,398.0,1593,6,839.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1774,263000,11762,517.0,2202,8,1105.0,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2816,164990,8767,400.0,1310,7,1310.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2194,119000,8190,280.0,948,4,948.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,0
